iteration,L1,L2,Gradient,BCE
30400,0.01905,0.00229,0.03243,0.11298
30450,0.01895,0.00226,0.03221,0.11227
30500,0.01917,0.00229,0.03228,0.11304
30550,0.01917,0.00228,0.03258,0.11277
30600,0.01929,0.00234,0.03268,0.1136
30650,0.0194,0.00236,0.03279,0.11304
30700,0.01932,0.00233,0.03247,0.11431
30750,0.01913,0.00231,0.03205,0.11407
30800,0.01903,0.00229,0.0317,0.11462
30850,0.01896,0.00228,0.03185,0.11501
30900,0.01892,0.00227,0.03168,0.11595
30950,0.01903,0.00229,0.03195,0.11517
31000,0.01906,0.0023,0.03205,0.11669
31050,0.01907,0.00231,0.03206,0.11618
31100,0.01904,0.00231,0.03205,0.1149
31150,0.01888,0.00227,0.0317,0.11422
31200,0.01908,0.0023,0.0319,0.11443
31250,0.01905,0.0023,0.03184,0.1152
31300,0.01897,0.00228,0.03161,0.11528
31350,0.01896,0.00226,0.03169,0.11564
31400,0.019,0.00226,0.03152,0.11697
31450,0.01898,0.00227,0.03161,0.11704
31500,0.01914,0.00229,0.03177,0.11678
31550,0.01902,0.00227,0.03158,0.1162
31600,0.01881,0.00224,0.03121,0.11592
31650,0.01872,0.00222,0.03117,0.11468
31700,0.01874,0.00221,0.03145,0.11477
31750,0.01876,0.00221,0.03182,0.11532
31800,0.01854,0.00218,0.03157,0.114
31850,0.0187,0.00219,0.03162,0.11344
31900,0.01865,0.00218,0.03141,0.11284
31950,0.01872,0.00218,0.03176,0.11294
32000,0.01878,0.00218,0.03201,0.11523
32050,0.01873,0.00217,0.03197,0.11407
32100,0.01859,0.00215,0.03183,0.11326
32150,0.01847,0.00213,0.03173,0.11301
32200,0.01841,0.00213,0.03185,0.11197
32250,0.01833,0.00211,0.03153,0.11166
32300,0.01824,0.0021,0.03146,0.11084
32350,0.01828,0.0021,0.03155,0.11074
32400,0.01821,0.00208,0.03167,0.10971
32450,0.01816,0.00207,0.03146,0.11054
32500,0.01845,0.00212,0.03174,0.11078
32550,0.01827,0.00209,0.03165,0.11022
32600,0.0182,0.00207,0.03156,0.10974
32650,0.01821,0.00207,0.03159,0.10936
32700,0.01814,0.00207,0.03145,0.10893
32750,0.01805,0.00205,0.03137,0.10902
32800,0.01811,0.00207,0.03132,0.10934
32850,0.01802,0.00205,0.03115,0.10881
32900,0.01788,0.00203,0.0309,0.10845
32950,0.01781,0.00202,0.03061,0.10796
33000,0.01783,0.00201,0.0305,0.1076
33050,0.01769,0.00199,0.03047,0.10749
33100,0.01766,0.00198,0.03031,0.10635
33150,0.01789,0.002,0.03041,0.10669
33200,0.01783,0.00199,0.03022,0.10569
33250,0.0179,0.002,0.03051,0.10487
33300,0.01783,0.00198,0.03052,0.10525
33350,0.01778,0.00197,0.03045,0.10473
33400,0.01783,0.00197,0.03075,0.10472
33450,0.01795,0.002,0.03118,0.10462
33500,0.01797,0.00199,0.03107,0.10751
33550,0.01782,0.00197,0.03087,0.1083
33600,0.0182,0.0021,0.03077,0.1107
33650,0.01818,0.00209,0.03067,0.11045
33700,0.01824,0.00209,0.03065,0.11095
33750,0.01832,0.0021,0.03063,0.11081
33800,0.01818,0.00208,0.03057,0.10958
33850,0.01815,0.00206,0.03035,0.10937
33900,0.01801,0.00205,0.0301,0.109
33950,0.01798,0.00204,0.02998,0.1081
34000,0.0178,0.00202,0.02981,0.10728
34050,0.01799,0.00205,0.03025,0.10891
34100,0.01801,0.00204,0.03047,0.10842
34150,0.01834,0.0021,0.03093,0.11041
34200,0.01844,0.00212,0.03107,0.11092
34250,0.01846,0.00211,0.03128,0.11104
34300,0.01836,0.00209,0.03116,0.11069
34350,0.01821,0.00209,0.03084,0.10953
34400,0.0183,0.0021,0.03099,0.11017
34450,0.01861,0.00216,0.0314,0.10992
34500,0.01865,0.00218,0.03162,0.10943
34550,0.01851,0.00215,0.0315,0.1088
34600,0.01839,0.00214,0.03124,0.10813
34650,0.0184,0.00213,0.03152,0.10804
34700,0.01839,0.00212,0.03159,0.10803
34750,0.01838,0.00212,0.03156,0.10803
34800,0.01824,0.0021,0.03144,0.10735
34850,0.01824,0.0021,0.03166,0.10625
34900,0.01815,0.00207,0.03141,0.10494
34950,0.01809,0.00206,0.03147,0.10511
35000,0.01838,0.00211,0.03171,0.10581
35050,0.01827,0.00209,0.03134,0.10627
35100,0.01842,0.00212,0.03162,0.10562
35150,0.0184,0.00212,0.03155,0.10937
35200,0.01858,0.00214,0.03156,0.10967
35250,0.01868,0.00216,0.03147,0.10928
35300,0.01863,0.00217,0.03139,0.1088
35350,0.0185,0.00214,0.03123,0.10815
35400,0.01848,0.00212,0.0311,0.10756
35450,0.01836,0.0021,0.03099,0.10744
35500,0.01841,0.00211,0.03155,0.10688
35550,0.01825,0.00207,0.0313,0.10576
35600,0.01818,0.00207,0.0312,0.10543
35650,0.01823,0.00208,0.03104,0.10573
35700,0.01822,0.00207,0.03099,0.10531
35750,0.01835,0.0021,0.03111,0.10523
35800,0.01815,0.00207,0.03083,0.10386
35850,0.01838,0.00211,0.03099,0.1039
35900,0.01835,0.00211,0.03117,0.10397
35950,0.01825,0.0021,0.03084,0.10404
36000,0.01827,0.0021,0.03083,0.10469
36050,0.01806,0.00207,0.03047,0.10404
36100,0.01796,0.00206,0.03048,0.10308
36150,0.01801,0.00206,0.03078,0.10292
36200,0.01794,0.00205,0.03064,0.10408
36250,0.01797,0.00205,0.03077,0.1034
36300,0.01793,0.00204,0.03079,0.10295
36350,0.01779,0.00202,0.03055,0.10235
36400,0.01775,0.00201,0.03036,0.10212
36450,0.01778,0.002,0.03025,0.10462
36500,0.01772,0.00199,0.03096,0.10377
36550,0.01787,0.00203,0.03087,0.10636
36600,0.01781,0.00201,0.03066,0.1067
36650,0.01774,0.00199,0.03043,0.10557
36700,0.01788,0.00201,0.03077,0.10626
36750,0.01783,0.00201,0.03057,0.10612
36800,0.01791,0.00203,0.03064,0.10575
36850,0.01787,0.00203,0.03049,0.10565
36900,0.01793,0.00204,0.03037,0.10495
36950,0.01806,0.00207,0.03034,0.10375
37000,0.01802,0.00207,0.03029,0.10311
37050,0.01795,0.00205,0.03017,0.10266
37100,0.01791,0.00204,0.03004,0.10394
37150,0.01784,0.00203,0.02997,0.10349
37200,0.018,0.00205,0.03003,0.10306
37250,0.01795,0.00206,0.02998,0.10265
37300,0.01793,0.00206,0.0299,0.10235
37350,0.01811,0.00208,0.03009,0.10197
37400,0.01802,0.00207,0.02991,0.10096
37450,0.0181,0.00207,0.0303,0.10483
37500,0.018,0.00205,0.03018,0.10475
37550,0.01806,0.00206,0.0302,0.10474
37600,0.01806,0.00206,0.03017,0.10418
37650,0.01798,0.00205,0.03002,0.10441
37700,0.01806,0.00206,0.03037,0.10528
37750,0.01809,0.00205,0.03032,0.10515
37800,0.01839,0.0021,0.03117,0.10485
37850,0.01822,0.00209,0.03082,0.105
37900,0.01823,0.00209,0.03102,0.10553
37950,0.01832,0.00209,0.03099,0.10507
38000,0.0184,0.0021,0.03107,0.10519
38050,0.01831,0.00208,0.03085,0.10424
38100,0.01837,0.00209,0.03073,0.10449
38150,0.0183,0.00208,0.03047,0.10479
38200,0.01817,0.00206,0.03046,0.10429
38250,0.01818,0.00206,0.03045,0.10544
38300,0.01815,0.00205,0.03034,0.10556
38350,0.0181,0.00204,0.03045,0.10602
38400,0.01801,0.00202,0.03029,0.10665
38450,0.01794,0.002,0.03002,0.10678
38500,0.01794,0.002,0.03009,0.10718
38550,0.01797,0.002,0.0302,0.10748
38600,0.01794,0.002,0.0302,0.10693
38650,0.01782,0.00198,0.02985,0.10612
38700,0.01786,0.00197,0.03013,0.10502
38750,0.01772,0.00195,0.03018,0.10467
38800,0.01767,0.00194,0.02995,0.10404
38850,0.01786,0.00197,0.03061,0.1042
38900,0.01791,0.00197,0.03056,0.10364
38950,0.01799,0.00197,0.03103,0.10308
39000,0.01813,0.00201,0.03194,0.10354
39050,0.01818,0.00202,0.03179,0.10302
39100,0.01816,0.00201,0.03167,0.10232
39150,0.01816,0.00202,0.03151,0.10161
39200,0.01796,0.00199,0.0311,0.10157
39250,0.01784,0.00197,0.03095,0.10122
39300,0.01782,0.00197,0.03082,0.1041
39350,0.01774,0.00196,0.03058,0.10423
39400,0.0177,0.00195,0.03043,0.1047
39450,0.01773,0.00196,0.03043,0.10439
39500,0.01771,0.00195,0.03042,0.10401
39550,0.01787,0.00198,0.03061,0.10389
39600,0.01775,0.00197,0.03039,0.10255
39650,0.01796,0.00202,0.03031,0.10252
39700,0.01807,0.00204,0.03077,0.10361
39750,0.01805,0.00202,0.0306,0.10345
39800,0.01801,0.00201,0.03051,0.10477
39850,0.01799,0.002,0.03039,0.104
39900,0.01785,0.00198,0.03032,0.10417
39950,0.0176,0.00195,0.02993,0.10316
40000,0.01772,0.00196,0.03002,0.10244
40050,0.01771,0.00195,0.02986,0.10131
40100,0.01766,0.00193,0.02978,0.10135
40150,0.01766,0.00194,0.02988,0.10165
40200,0.01772,0.00195,0.0298,0.1019
40250,0.0178,0.00197,0.02993,0.10104
40300,0.01767,0.00195,0.02961,0.10181
40350,0.0176,0.00195,0.02948,0.10098
40400,0.01749,0.00193,0.02951,0.1001
40450,0.01754,0.00194,0.02942,0.09989
40500,0.01777,0.00197,0.02968,0.10001
40550,0.01783,0.00198,0.02979,0.1008
40600,0.01789,0.00198,0.02998,0.1013
40650,0.01777,0.00196,0.02986,0.10045
40700,0.01774,0.00196,0.02967,0.10012
40750,0.01772,0.00195,0.02976,0.09986
40800,0.01776,0.00196,0.02973,0.10181
40850,0.01768,0.00195,0.02964,0.10157
40900,0.01778,0.00198,0.02999,0.10096
40950,0.01772,0.00197,0.03007,0.10123
41000,0.01773,0.00196,0.03018,0.10407
41050,0.01776,0.00197,0.03032,0.1038
41100,0.01773,0.00197,0.03022,0.10313
41150,0.01768,0.00195,0.0299,0.10326
41200,0.01779,0.00197,0.03021,0.10316
41250,0.01767,0.00195,0.0299,0.10193
41300,0.01769,0.00194,0.02961,0.10167
41350,0.01767,0.00193,0.02957,0.10119
41400,0.01772,0.00193,0.02954,0.10071
41450,0.01751,0.0019,0.02932,0.1013
41500,0.0175,0.0019,0.02909,0.1011
41550,0.01753,0.0019,0.02939,0.10035
41600,0.01771,0.00192,0.02989,0.10026
41650,0.0176,0.00191,0.02963,0.09976
41700,0.01742,0.00188,0.02921,0.09868
41750,0.01757,0.0019,0.02934,0.1005
41800,0.01773,0.00195,0.02984,0.09987
41850,0.01772,0.00194,0.02975,0.10141
41900,0.01793,0.00196,0.03018,0.10072
41950,0.01794,0.00196,0.03001,0.10121
42000,0.01778,0.00194,0.02977,0.10004
42050,0.01779,0.00194,0.02981,0.10284
42100,0.01784,0.00196,0.03002,0.10376
42150,0.01779,0.00195,0.02988,0.10386
42200,0.01779,0.00195,0.02987,0.10419
42250,0.01777,0.00195,0.02981,0.10546
42300,0.01798,0.00198,0.03028,0.10641
42350,0.01838,0.00205,0.0303,0.10571
42400,0.01854,0.00207,0.03063,0.107
42450,0.01851,0.00207,0.03085,0.10671
42500,0.01859,0.00207,0.031,0.10744
42550,0.0186,0.00208,0.0311,0.10752
42600,0.01846,0.00207,0.03083,0.10681
42650,0.01861,0.0021,0.03107,0.10612
42700,0.01847,0.00207,0.0308,0.10733
42750,0.01844,0.00207,0.03063,0.10744
42800,0.01882,0.00216,0.03054,0.10686
42850,0.01866,0.00215,0.03038,0.10595
42900,0.01854,0.00213,0.03037,0.10531
42950,0.01848,0.00212,0.03072,0.10616
43000,0.01842,0.0021,0.03094,0.10604
43050,0.0182,0.00206,0.03055,0.10482
43100,0.01856,0.00217,0.03112,0.10609
43150,0.0185,0.00215,0.03126,0.10508
43200,0.0185,0.00215,0.03154,0.10453
43250,0.01849,0.00215,0.03164,0.10387
43300,0.01837,0.00213,0.03134,0.10564
43350,0.01817,0.0021,0.03101,0.10488
43400,0.0182,0.00211,0.03099,0.10691
43450,0.0182,0.0021,0.0308,0.1083
43500,0.01817,0.00209,0.03094,0.10765
43550,0.01833,0.0021,0.03126,0.1081
43600,0.01827,0.00208,0.03095,0.10723
43650,0.01823,0.00208,0.03092,0.10664
43700,0.01829,0.00207,0.03107,0.1064
43750,0.01815,0.00205,0.03078,0.10617
43800,0.0182,0.00206,0.03077,0.1069
43850,0.01817,0.00205,0.03071,0.10694
43900,0.01804,0.00203,0.03063,0.10603
43950,0.01795,0.00201,0.03042,0.10557
44000,0.01792,0.002,0.0303,0.10728
44050,0.01814,0.00203,0.03081,0.10808
44100,0.01805,0.00201,0.03054,0.10723
44150,0.01807,0.00202,0.03055,0.10687
44200,0.01807,0.00202,0.03056,0.10739
44250,0.01798,0.002,0.03032,0.10815
44300,0.01795,0.00199,0.0305,0.10696
44350,0.01801,0.00198,0.03079,0.10685
44400,0.01796,0.00198,0.03075,0.10683
44450,0.01816,0.002,0.03116,0.10754
44500,0.01806,0.00199,0.03111,0.10732
44550,0.01796,0.00196,0.03075,0.10784
44600,0.01782,0.00194,0.03056,0.10683
44650,0.01775,0.00193,0.03067,0.10818
44700,0.01773,0.00193,0.03047,0.10755
44750,0.01767,0.00194,0.03035,0.10687
44800,0.01772,0.00194,0.0306,0.107
44850,0.01776,0.00195,0.03103,0.10784
44900,0.01783,0.00195,0.03082,0.10736
44950,0.01796,0.002,0.03101,0.10819
45000,0.01801,0.002,0.03113,0.10737
45050,0.01797,0.00198,0.0315,0.10677
45100,0.01802,0.00197,0.03139,0.10683
45150,0.01799,0.00196,0.03106,0.10586
45200,0.0179,0.00194,0.03074,0.10575
45250,0.01791,0.00194,0.0307,0.10552
45300,0.01789,0.00193,0.0304,0.10476
45350,0.01798,0.00195,0.0304,0.10456
45400,0.01798,0.00194,0.03055,0.10661
45450,0.01797,0.00195,0.03059,0.10671
45500,0.01809,0.00197,0.03063,0.1077
45550,0.01804,0.00197,0.03046,0.10721
45600,0.01814,0.00199,0.03056,0.10716
45650,0.01808,0.00197,0.03022,0.10588
45700,0.0181,0.00197,0.03009,0.10768
45750,0.01806,0.00197,0.03003,0.10725
45800,0.01818,0.00198,0.03021,0.10648
45850,0.01811,0.00196,0.03003,0.10599
45900,0.01814,0.00197,0.03036,0.10576
45950,0.01806,0.00196,0.03056,0.10573
46000,0.01806,0.00196,0.03067,0.10502
46050,0.01795,0.00194,0.0303,0.10509
46100,0.01806,0.00196,0.03051,0.10587
46150,0.018,0.00195,0.03049,0.10505
46200,0.01799,0.00195,0.03046,0.10453
46250,0.01797,0.00196,0.03032,0.10374
46300,0.01795,0.00196,0.03025,0.10332
46350,0.01792,0.00195,0.03012,0.1024
46400,0.01789,0.00194,0.0307,0.1063
46450,0.01798,0.00195,0.0308,0.10736
46500,0.01782,0.00193,0.03058,0.10618
46550,0.0178,0.00193,0.03066,0.10617
46600,0.01781,0.00193,0.03041,0.10535
46650,0.01781,0.00194,0.03068,0.10472
46700,0.01767,0.00192,0.03039,0.10446
46750,0.01762,0.00191,0.0302,0.10364
46800,0.01761,0.00191,0.03084,0.10304
46850,0.01759,0.0019,0.03096,0.10266
46900,0.0176,0.0019,0.03087,0.10268
46950,0.01765,0.0019,0.03067,0.10195
47000,0.01765,0.0019,0.03058,0.1023
47050,0.01765,0.0019,0.03043,0.10407
47100,0.01768,0.0019,0.03045,0.10393
47150,0.01765,0.0019,0.03021,0.10309
47200,0.01758,0.00188,0.02995,0.10258
47250,0.01754,0.00187,0.02971,0.10203
47300,0.0175,0.00185,0.02957,0.10449
47350,0.01738,0.00185,0.02923,0.10389
47400,0.01743,0.00186,0.02948,0.10636
47450,0.01761,0.00188,0.02972,0.10815
47500,0.01742,0.00186,0.02938,0.10682
47550,0.01752,0.00188,0.02949,0.10674
47600,0.01748,0.00187,0.02949,0.10583
47650,0.01753,0.00187,0.02952,0.10589
47700,0.01735,0.00184,0.02949,0.10493
47750,0.01729,0.00184,0.02928,0.10457
47800,0.01725,0.00182,0.02906,0.104
47850,0.01716,0.00181,0.02907,0.1031
47900,0.01701,0.00179,0.02874,0.1036
47950,0.01685,0.00177,0.02834,0.10232
48000,0.01705,0.00179,0.02863,0.10196
48050,0.01709,0.0018,0.02855,0.10163
48100,0.01715,0.0018,0.02861,0.10139
48150,0.0172,0.0018,0.02843,0.10056
48200,0.01723,0.0018,0.02845,0.10008
48250,0.01745,0.00185,0.02882,0.10046
48300,0.01758,0.00188,0.02897,0.10181
48350,0.01757,0.00191,0.02881,0.10364
48400,0.0175,0.0019,0.02871,0.10322
48450,0.01749,0.0019,0.02865,0.10449
48500,0.01752,0.00192,0.02876,0.10469
48550,0.01745,0.00191,0.02875,0.10375
48600,0.01748,0.00191,0.0287,0.1028
48650,0.0175,0.00192,0.02883,0.10335
48700,0.01759,0.00192,0.02899,0.10466
48750,0.01761,0.00192,0.02916,0.10396
48800,0.01743,0.00189,0.02886,0.10406
48850,0.01737,0.00187,0.0287,0.10379
48900,0.01723,0.00186,0.02837,0.10441
48950,0.01739,0.00193,0.0286,0.10459
49000,0.01727,0.00192,0.02841,0.10427
49050,0.01741,0.00193,0.02846,0.10395
49100,0.01745,0.00193,0.02851,0.10411
49150,0.01737,0.00191,0.02821,0.10378
49200,0.0174,0.00193,0.0284,0.10352
49250,0.01738,0.00193,0.02871,0.10355
49300,0.01752,0.00195,0.02886,0.10371
49350,0.01744,0.00194,0.02865,0.10329
49400,0.01746,0.00194,0.02875,0.1028
49450,0.01749,0.00194,0.02941,0.10251
49500,0.01765,0.00197,0.02948,0.10252
49550,0.01757,0.00195,0.02942,0.10245
49600,0.01754,0.00193,0.02931,0.10469
49650,0.01753,0.00193,0.02931,0.10402
49700,0.01747,0.00191,0.02912,0.10339
49750,0.01744,0.0019,0.02889,0.10289
49800,0.01726,0.00187,0.02863,0.1018
49850,0.01725,0.00187,0.02852,0.10182
49900,0.01731,0.00188,0.02857,0.10447
49950,0.01732,0.00191,0.02836,0.10635
50000,0.01735,0.00191,0.02844,0.10837
50050,0.01726,0.00189,0.02825,0.108
50100,0.01732,0.00189,0.02832,0.10807
50150,0.01731,0.00188,0.02831,0.10725
50200,0.01716,0.00186,0.02804,0.10772
50250,0.01732,0.00188,0.02819,0.10784
50300,0.01742,0.0019,0.02864,0.10949
50350,0.01724,0.00188,0.02832,0.10859
50400,0.01724,0.00187,0.02814,0.10896
50450,0.01727,0.00187,0.02837,0.10799
50500,0.01728,0.00187,0.02826,0.10709
50550,0.01728,0.00188,0.02817,0.10602
50600,0.01716,0.00187,0.02787,0.10482
50650,0.01711,0.00185,0.02784,0.10389
50700,0.01709,0.00185,0.0278,0.10298
50750,0.017,0.00184,0.02761,0.10245
50800,0.01695,0.00182,0.02743,0.10414
50850,0.01686,0.00181,0.02725,0.10289
50900,0.0169,0.00183,0.02746,0.10247
50950,0.0168,0.00181,0.02733,0.10228
51000,0.01662,0.00178,0.02708,0.10158
51050,0.01673,0.00179,0.02705,0.10096
51100,0.01665,0.00177,0.02714,0.10039
51150,0.01668,0.00177,0.02739,0.10082
51200,0.01663,0.00175,0.0273,0.10039
51250,0.01659,0.00173,0.02704,0.10179
51300,0.01674,0.00175,0.02734,0.10253
51350,0.0168,0.00176,0.02743,0.10467
51400,0.01681,0.00176,0.02742,0.10476
51450,0.01674,0.00175,0.02745,0.10367
51500,0.01688,0.00178,0.02764,0.10402
51550,0.01678,0.00177,0.02753,0.10311
51600,0.01671,0.00176,0.02758,0.10239
51650,0.01675,0.00177,0.0276,0.10235
51700,0.01685,0.00178,0.02756,0.10252
51750,0.01675,0.00176,0.02749,0.10184
51800,0.01677,0.00178,0.02727,0.1011
51850,0.01668,0.00177,0.02716,0.10036
51900,0.01667,0.00176,0.02748,0.09967
51950,0.01666,0.00176,0.0274,0.10099
52000,0.01664,0.00175,0.02758,0.10043
52050,0.01674,0.00175,0.02785,0.10039
52100,0.01664,0.00174,0.02776,0.10041
52150,0.01664,0.00173,0.02765,0.09966
52200,0.01676,0.00175,0.02783,0.09967
52250,0.01679,0.00175,0.02795,0.09928
52300,0.01675,0.00175,0.02821,0.09831
52350,0.01678,0.00174,0.02817,0.10639
52400,0.0169,0.00176,0.0282,0.10847
52450,0.01714,0.0018,0.02887,0.10814
52500,0.01709,0.00179,0.02866,0.10747
52550,0.01702,0.00178,0.02856,0.10618
52600,0.01697,0.00177,0.02848,0.10582
52650,0.01687,0.00176,0.02828,0.10543
52700,0.01682,0.00174,0.02809,0.10501
52750,0.01676,0.00173,0.02795,0.10457
52800,0.01695,0.00178,0.02823,0.10374
52850,0.01678,0.00175,0.02796,0.10348
52900,0.01677,0.00175,0.02785,0.10354
52950,0.01673,0.00174,0.02781,0.10296
53000,0.01673,0.00174,0.02772,0.10361
53050,0.01692,0.00177,0.02793,0.10284
53100,0.01689,0.00177,0.02806,0.10288
53150,0.01699,0.0018,0.02785,0.10336
53200,0.01687,0.00179,0.02796,0.10233
53250,0.01698,0.00181,0.02797,0.10247
53300,0.01684,0.00178,0.02774,0.1019
53350,0.0168,0.00177,0.0279,0.10185
53400,0.01689,0.00179,0.02796,0.10237
53450,0.01697,0.00181,0.02789,0.10406
53500,0.01692,0.0018,0.02774,0.10329
53550,0.01686,0.00177,0.02763,0.10268
53600,0.01694,0.00178,0.02772,0.10239
53650,0.01698,0.00179,0.02763,0.10218
53700,0.01705,0.00181,0.02765,0.10205
53750,0.01705,0.0018,0.02782,0.10269
53800,0.01708,0.00181,0.02787,0.10259
53850,0.01705,0.0018,0.02794,0.10185
53900,0.01721,0.00181,0.02817,0.10209
53950,0.01715,0.00181,0.02805,0.10261
54000,0.01711,0.0018,0.02784,0.10197
54050,0.01704,0.00178,0.02805,0.10309
54100,0.017,0.00177,0.02802,0.10315
54150,0.01712,0.0018,0.02841,0.10458
54200,0.01719,0.00183,0.02842,0.1034
54250,0.01737,0.00184,0.02854,0.10391
54300,0.01733,0.00183,0.02833,0.10311
54350,0.01732,0.00182,0.02816,0.10572
54400,0.0173,0.00182,0.02828,0.10752
54450,0.01727,0.00182,0.02843,0.1077
54500,0.01728,0.00183,0.02837,0.10741
54550,0.01709,0.0018,0.02811,0.10648
54600,0.01703,0.00179,0.02792,0.10523
54650,0.01709,0.0018,0.02813,0.10584
54700,0.01716,0.00181,0.02844,0.1059
54750,0.01704,0.00179,0.02816,0.10569
54800,0.01718,0.00182,0.0284,0.10629
54850,0.01706,0.0018,0.02827,0.10553
54900,0.01709,0.00182,0.02828,0.10538
54950,0.01698,0.00181,0.02807,0.10461
55000,0.01695,0.00181,0.02796,0.10413
55050,0.01702,0.00183,0.02798,0.10466
55100,0.01708,0.00185,0.02807,0.10388
55150,0.01688,0.00182,0.02777,0.10265
55200,0.01691,0.00182,0.02778,0.10174
55250,0.01682,0.0018,0.02779,0.10141
55300,0.01697,0.00181,0.02799,0.1006
55350,0.01699,0.00181,0.02803,0.10041
55400,0.01679,0.00178,0.02763,0.09902
55450,0.01672,0.00177,0.02755,0.09831
55500,0.01676,0.00178,0.02755,0.09868
55550,0.01687,0.00181,0.02758,0.09918
55600,0.01683,0.00179,0.02743,0.10066
55650,0.01675,0.00179,0.02731,0.10047
55700,0.01678,0.0018,0.02716,0.10121
55750,0.0167,0.00179,0.0272,0.10195
55800,0.01671,0.00178,0.02765,0.10201
55850,0.01672,0.00179,0.02773,0.10108
55900,0.01681,0.0018,0.02793,0.10147
55950,0.01694,0.00186,0.02781,0.10342
56000,0.01696,0.00186,0.02793,0.10317
56050,0.017,0.00187,0.02817,0.10272
56100,0.01701,0.00188,0.02831,0.10201
56150,0.01703,0.00188,0.02826,0.10184
56200,0.01713,0.00189,0.02834,0.10175
56250,0.01703,0.00188,0.02811,0.10133
56300,0.01696,0.00188,0.02819,0.10187
56350,0.017,0.00188,0.02819,0.10199
56400,0.01692,0.00187,0.02801,0.10152
56450,0.01697,0.00187,0.02788,0.10085
56500,0.01695,0.00186,0.02778,0.10055
56550,0.01683,0.00183,0.02753,0.10026
56600,0.01665,0.00181,0.02734,0.10219
56650,0.01652,0.00179,0.02713,0.10144
56700,0.01656,0.00179,0.02715,0.10155
56750,0.01652,0.00178,0.0269,0.10119
56800,0.01661,0.00179,0.02706,0.10325
56850,0.01658,0.00179,0.02693,0.10368
56900,0.0166,0.00178,0.02727,0.10342
56950,0.01657,0.00178,0.02703,0.10329
57000,0.01651,0.00177,0.02689,0.10334
57050,0.01658,0.00178,0.02689,0.10248
57100,0.01657,0.00179,0.02682,0.10179
57150,0.01649,0.00177,0.02702,0.10117
57200,0.01642,0.00177,0.02687,0.10023
57250,0.01639,0.00175,0.02682,0.10031
57300,0.01622,0.00173,0.02651,0.09894
57350,0.01612,0.00171,0.02627,0.09812
57400,0.01618,0.00172,0.02648,0.09799
57450,0.01626,0.00173,0.02653,0.10102
57500,0.01633,0.00173,0.02677,0.10032
57550,0.01615,0.00171,0.02649,0.09956
57600,0.01611,0.0017,0.02629,0.09884
57650,0.01616,0.0017,0.02622,0.09883
57700,0.01613,0.0017,0.02637,0.09837
57750,0.01599,0.00167,0.02623,0.0987
57800,0.01599,0.00166,0.02611,0.09887
57850,0.01588,0.00165,0.02588,0.098
57900,0.01591,0.00164,0.02594,0.09741
57950,0.01588,0.00164,0.02573,0.0965
58000,0.01608,0.00164,0.02586,0.09647
58050,0.01607,0.00165,0.02598,0.09619
58100,0.01584,0.00162,0.02566,0.09504
58150,0.01594,0.00165,0.02569,0.09724
58200,0.01602,0.00165,0.02592,0.09762
58250,0.01592,0.00164,0.02571,0.09755
58300,0.01593,0.00164,0.0258,0.09876
58350,0.01596,0.00164,0.02571,0.09816
58400,0.01593,0.00164,0.02572,0.09696
58450,0.01591,0.00164,0.02567,0.09853
58500,0.01585,0.00163,0.0256,0.09841
58550,0.01583,0.00163,0.02566,0.09807
58600,0.0157,0.0016,0.02572,0.09725
58650,0.01577,0.0016,0.02577,0.09689
58700,0.01582,0.00168,0.02596,0.09735
58750,0.0158,0.00167,0.02599,0.09714
58800,0.01582,0.00167,0.02623,0.09739
58850,0.01576,0.00166,0.0261,0.09697
58900,0.01582,0.00168,0.02605,0.09741
58950,0.01581,0.00167,0.02587,0.09704
59000,0.01571,0.00166,0.02567,0.09631
59050,0.01594,0.0017,0.02611,0.09672
59100,0.01622,0.00176,0.0265,0.09679
59150,0.01613,0.00175,0.0263,0.09595
59200,0.01604,0.00174,0.02613,0.09574
59250,0.01588,0.00171,0.02584,0.09518
59300,0.01594,0.00171,0.0257,0.09496
59350,0.01593,0.00171,0.02573,0.09477
59400,0.01595,0.00171,0.02571,0.09528
59450,0.01612,0.00173,0.02606,0.09481
59500,0.01611,0.00174,0.02594,0.09451
59550,0.01606,0.00172,0.02569,0.09433
59600,0.0161,0.00171,0.0258,0.09411
59650,0.016,0.0017,0.02547,0.09305
59700,0.01595,0.00169,0.02538,0.09198
59750,0.01591,0.00169,0.02532,0.09149
59800,0.01598,0.00171,0.02516,0.09142
59850,0.01612,0.00172,0.02548,0.09193
59900,0.01646,0.00178,0.02564,0.09144
59950,0.01656,0.0018,0.02575,0.09135
60000,0.01644,0.00178,0.02555,0.0904
60050,0.01632,0.00177,0.02549,0.09103
60100,0.01632,0.00176,0.02531,0.09122
60150,0.01646,0.00184,0.02545,0.09166
